Generation,evals,avg,std,min,max,best_one,fitness_best_one
186,340,[  22.7225     2548.96288838],[ 0.88628085 88.9151213 ],[  22.         2437.82217337],[  24.         2627.92624369],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.1093789606766)"
187,326,[  22.8875     2530.41702151],[ 0.90268696 88.9062978 ],[  22.         2437.82217337],[  24.         2627.92624369],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2614.1093789606766)"
188,358,[  23.05       2513.06484062],[ 0.89302855 85.35081836],[  22.         2437.82217337],[  24.         2627.92624369],"[31, 82, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 98, 86, 72, 14, 44, 43, 58, 23, 13, 27, 57, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 9, 7, 90, 66, 32, 22]","(22.0, 2599.492818484813)"
189,318,[  23.25       2490.66013531],[ 0.83815273 75.3244619 ],[  22.         2437.82217337],[  24.        2624.5627784],"[31, 82, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 98, 86, 72, 14, 44, 43, 58, 23, 13, 27, 57, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 9, 7, 90, 66, 32, 22]","(22.0, 2599.492818484813)"
190,364,[  23.33       2483.12520615],[ 0.81308056 71.01407661],[  22.         2437.82217337],[  24.         2622.74386133],"[31, 82, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 98, 86, 72, 14, 44, 43, 58, 23, 13, 27, 57, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 9, 7, 90, 66, 32, 22]","(22.0, 2599.492818484813)"
191,358,[  23.355      2487.86164249],[ 0.86831734 76.53876542],[  22.        2423.4719464],[  24.         2622.74386133],"[31, 82, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 98, 86, 72, 14, 44, 43, 58, 23, 13, 27, 57, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 9, 7, 90, 66, 32, 22]","(22.0, 2599.492818484813)"
192,354,[  23.2625     2495.85575009],[ 0.90476171 80.82443319],[  22.        2423.4719464],[  24.         2622.29858904],"[31, 82, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 98, 86, 72, 14, 44, 43, 58, 23, 13, 27, 57, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 9, 7, 90, 66, 32, 22]","(22.0, 2599.492818484813)"
193,346,[  23.235      2496.60343172],[ 0.90541427 81.28779818],[  22.        2423.4719464],[  24.         2616.71011289],"[31, 82, 95, 42, 83, 17, 85, 60, 56, 41, 49, 19, 11, 64, 3, 81, 51, 33, 12, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 98, 86, 72, 14, 44, 43, 58, 23, 13, 27, 57, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 30, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 9, 7, 90, 66, 32, 22]","(22.0, 2599.492818484813)"
194,340,[  23.4325     2478.42824874],[ 0.8279153 71.6753043],[  22.        2423.4719464],[  24.         2616.21982827],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
195,356,[  23.5425     2466.01748279],[ 0.74040107 61.10448651],[  22.        2423.4719464],[  24.         2614.90332493],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
196,330,[  23.75      2449.8378321],[ 0.56347138 40.87069634],[  22.        2423.4719464],[  24.         2614.10937896],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
197,338,[  23.835      2448.09077541],[ 0.51261584 39.52974657],[  22.        2423.4719464],[  24.         2613.38049178],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
198,342,[  23.935      2441.76609599],[ 0.33282878 24.87891872],[  22.        2423.4719464],[  24.         2599.49281848],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
199,358,[  23.905    2443.408582],[ 0.38855502 31.06192105],[  22.        2423.4719464],[  24.         2741.26880039],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
200,350,[  23.88       2444.75719342],[ 0.4365776  32.78979293],[  22.        2423.4719464],[  24.         2623.84867534],"[31, 9, 95, 42, 83, 17, 85, 60, 56, 41, 49, 64, 11, 19, 3, 81, 51, 33, 30, 63, 70, 35, 53, 6, 45, 18, 88, 10, 80, 40, 57, 86, 72, 14, 44, 43, 58, 23, 13, 27, 98, 97, 94, 62, 5, 48, 46, 52, 1, 20, 37, 75, 28, 54, 67, 25, 77, 69, 12, 8, 61, 96, 74, 2, 76, 73, 4, 79, 100, 38, 93, 89, 59, 91, 36, 47, 84, 24, 21, 26, 55, 39, 15, 87, 99, 16, 65, 71, 34, 50, 92, 29, 78, 68, 82, 7, 90, 66, 32, 22]","(22.0, 2595.1822925675797)"
