Generation,evals,avg,std,min,max,best_one,fitness_best_one
148,86,[  22.91       2724.05381411],[ 0.28618176 28.14811327],[  22.         2682.53283869],[  23.         2834.65405835],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
149,82,[  22.89       2725.50878691],[ 0.31288976 31.70847429],[  22.         2682.53283869],[  23.         2834.65405835],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
150,84,[  22.85       2729.56063388],[ 0.35707142 38.04403111],[  22.         2682.53283869],[  23.         2844.18936192],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
151,82,[  22.81       2733.81619511],[ 0.3923009  47.67096602],[  22.         2682.53283869],[  23.         2954.24406047],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
152,84,[  22.74       2738.56873137],[ 0.43863424 48.39292137],[  22.         2682.53283869],[  23.         2844.18936192],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
153,78,[  22.65       2745.04138559],[ 0.4769696  55.42226592],[  22.         2682.53283869],[  23.         2844.18936192],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
154,88,[  22.59       2748.67264023],[ 0.49183331 59.60157946],[  22.         2682.53283869],[  23.         2844.18936192],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
155,86,[  22.56       2748.66369947],[ 0.49638695 60.77525094],[  22.         2682.53283869],[  23.         2843.79244114],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
156,84,[  22.49       2753.63925425],[ 0.49989999 62.98851896],[  22.         2682.53283869],[  23.         2841.37638514],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
157,80,[  22.39       2761.62821942],[ 0.48774994 65.0440883 ],[  22.         2638.15485022],[  23.         2834.65405835],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
158,84,[  22.32    2767.91955],[ 0.46647615 62.21477264],[  22.         2638.15485022],[  23.         2834.65405835],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
159,68,[  22.26       2768.80276584],[ 0.43863424 58.03303921],[  22.         2638.15485022],[  23.         2807.55403796],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
160,82,[  22.11      2786.3762435],[ 0.31288976 48.37979587],[  22.         2638.15485022],[  23.         2845.58126624],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
161,82,[  22.1        2785.12918088],[ 0.3        48.64947409],[  22.         2638.15485022],[  23.         2807.55403796],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
162,74,[  22.11       2781.29409788],[ 0.31288976 49.38395357],[  22.         2638.15485022],[  23.         2807.55403796],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
163,74,[  22.14       2773.12628375],[ 0.34698703 53.40166704],[  22.         2638.15485022],[  23.         2807.55403796],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
164,88,[  22.14       2771.08316409],[ 0.34698703 52.91200719],[  22.         2638.15485022],[  23.         2805.84420604],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
165,86,[  22.17       2765.76105628],[ 0.3756328  57.57375205],[  22.         2638.15485022],[  23.         2794.21668001],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
166,84,[  22.03       2787.14767276],[ 0.17058722 26.20234181],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
167,84,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
168,84,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
169,82,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
170,86,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
171,76,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
172,88,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
173,80,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
174,80,[  22.02       2788.68368124],[ 0.14       21.50411872],[  22.         2638.15485022],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
175,82,[  22.01       2790.00824696],[ 0.09949874 17.38692023],[  22.         2617.01057501],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
176,76,[  22.02       2788.26079573],[ 0.14       24.46431725],[  22.         2617.01057501],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
177,74,[  22.01       2789.98246492],[ 0.09949874 17.64344828],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
178,72,[  22.01       2789.98246492],[ 0.09949874 17.64344828],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
179,80,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
180,82,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
181,76,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
182,82,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
183,86,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
184,80,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
