Generation,evals,avg,std,min,max,best_one,fitness_best_one
148,76,[  23.07       2753.99560333],[0.25514702 5.42983132],[  23.         2747.66614417],[  24.         2772.93039159],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
149,62,[  23.09       2752.10086776],[0.28618176 1.60948719],[  23.         2747.66614417],[  24.         2753.74032722],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
150,48,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
151,60,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
152,74,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
153,58,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
154,62,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
155,58,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
156,52,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
157,54,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
158,54,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
159,72,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
160,56,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
161,58,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
162,62,[  23.02       2751.86322499],[0.14       0.59958297],[  23.         2747.66614417],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
163,56,[  23.01       2751.52760531],[0.09949874 4.1916273 ],[  23.         2709.82144026],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
164,56,[  23.02       2751.10633091],[0.14       5.89784152],[  23.         2709.82144026],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
165,54,[  23.02       2751.10633091],[0.14       5.89784152],[  23.         2709.82144026],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
166,54,[  23.02       2751.10633091],[0.14       5.89784152],[  23.         2709.82144026],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 96, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 36, 66, 75, 72, 42, 29, 56, 74, 13, 26, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 7, 18, 48, 98, 99, 97]","(23.0, 2751.948879703332)"
167,58,[  23.02       2750.64915613],[0.14      7.3963518],[  23.         2706.23140135],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2706.2314013480323)"
168,70,[  23.04       2749.68340779],[0.19595918 9.51725281],[  23.         2706.23140135],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2706.2314013480323)"
169,62,[  23.08      2746.9665943],[ 0.2712932  13.69288997],[  23.         2706.23140135],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2706.2314013480323)"
170,56,[  23.12       2742.37910772],[ 0.32496154 18.077901  ],[  23.         2704.23050645],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2706.2314013480323)"
171,62,[  23.16       2736.63087246],[ 0.36660606 20.95866329],[  23.         2704.23050645],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 86, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 47, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2706.2314013480323)"
172,60,[  23.25       2723.37828347],[ 0.4330127  22.06377756],[  23.         2671.30915919],[  24.        2751.9488797],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
173,60,[  23.29       2710.16222023],[ 0.45376205 13.25912779],[  23.         2671.30915919],[  24.         2751.36555879],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
174,58,[  23.02       2703.43182637],[0.14       8.95112384],[  23.         2671.30915919],[  24.         2706.23140135],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
175,62,[  23.02       2700.45086177],[ 0.14      12.1378703],[  23.         2671.30915919],[  24.         2706.23140135],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
176,54,[  23.05       2695.55928045],[ 0.21794495 14.77665042],[  23.         2671.30915919],[  24.         2706.23140135],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
177,50,[  23.07       2686.55459845],[ 0.25514702 14.9505065 ],[  23.         2671.30915919],[  24.         2706.23140135],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
178,60,[  23.01       2675.72844962],[0.09949874 6.6019166 ],[  23.         2671.30915919],[  24.         2704.23050645],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
179,72,[  23.         2672.33167843],[0.         3.46753144],[  23.         2671.30915919],[  23.         2684.09064966],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
180,66,[  23.         2671.30915919],[0.00000000e+00 2.27373675e-12],[  23.         2671.30915919],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2671.3091591921957)"
181,58,[  23.         2671.29553517],[0.        0.1355573],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
182,60,[  23.         2671.29553517],[0.        0.1355573],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
183,46,[  23.         2671.29553517],[0.        0.1355573],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
184,54,[  23.         2671.26828713],[0.         0.23240839],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
