Generation,evals,avg,std,min,max,best_one,fitness_best_one
148,84,[  22.81       2684.35918835],[  0.71686819 111.26637578],[  22.         2586.48468205],[  24.         2832.59269453],"[89, 68, 40, 52, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 78, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 90, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 37, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2823.0772577087837)"
149,78,[  22.77       2691.23030549],[  0.73287107 115.01377046],[  22.         2568.25162863],[  24.         2832.59269453],"[89, 68, 40, 52, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 78, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 90, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 37, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2823.0772577087837)"
150,80,[  22.65       2723.36661417],[  0.79214898 117.79413434],[  22.         2568.25162863],[  24.         2891.91758452],"[89, 68, 40, 52, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 37, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2804.9582191545633)"
151,70,[  22.4       2770.3064535],[  0.74833148 102.98542232],[  22.         2562.39827661],[  24.         2832.59269453],"[89, 68, 40, 52, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 37, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2804.9582191545633)"
152,80,[  22.4        2768.86094541],[  0.74833148 103.33274099],[  22.         2562.39827661],[  24.         2832.59269453],"[89, 68, 40, 52, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 37, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2804.9582191545633)"
153,86,[  22.25       2787.31753824],[ 0.60621778 90.13080967],[  22.         2562.39827661],[  24.        2829.1445516],"[89, 68, 40, 52, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 37, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2804.9582191545633)"
154,86,[  22.3        2776.60018122],[ 0.64031242 97.42240545],[  22.         2562.39827661],[  24.        2829.1445516],"[89, 68, 40, 37, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2790.026421992108)"
155,94,[  22.34       2766.07048237],[  0.6514599  103.56985416],[  22.         2562.39827661],[  24.        2829.1445516],"[89, 68, 40, 37, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2790.026421992108)"
156,76,[  22.22       2773.26481895],[  0.46       100.07866961],[  22.         2550.05645371],[  24.         2826.58268496],"[89, 68, 40, 37, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2790.026421992108)"
157,82,[  22.13       2788.42531383],[ 0.33630343 86.58536316],[  22.         2550.05645371],[  23.         2826.58268496],"[89, 68, 40, 37, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 77, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 12, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2790.026421992108)"
158,74,[  22.24       2757.91446014],[  0.42708313 107.11143136],[  22.         2550.05645371],[  23.         2826.58268496],"[89, 68, 40, 37, 35, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2783.7920017081915)"
159,78,[  22.37       2723.20318869],[  0.48280431 115.56439229],[  22.         2550.05645371],[  23.         2826.58268496],"[89, 68, 40, 37, 35, 64, 49, 83, 96, 1, 30, 31, 11, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 90, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2783.0472699472484)"
160,86,[  22.45       2702.45793929],[  0.51720402 114.75264408],[  22.         2550.05645371],[  24.         2823.07725771],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2775.06941807756)"
161,74,[  22.47       2688.02668214],[  0.49909919 116.89466277],[  22.         2550.05645371],[  23.         2804.95821915],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2775.06941807756)"
162,78,[  22.6        2655.61864092],[  0.48989795 112.18478044],[  22.         2550.05645371],[  23.         2804.95821915],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2775.06941807756)"
163,82,[  22.73       2625.61129911],[ 0.46593991 99.73755512],[  22.         2550.05645371],[  24.         2790.02642199],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2775.06941807756)"
164,72,[  22.81       2601.91355667],[ 0.3923009  87.05295426],[  22.         2550.05645371],[  23.         2783.79200171],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 8, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 45, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 33, 28, 95, 54, 52, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2775.06941807756)"
165,88,[  22.89       2582.75637601],[ 0.31288976 67.77888032],[  22.         2550.05645371],[  23.         2783.04726995],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2748.873314496818)"
166,84,[  22.86       2586.88366872],[ 0.34698703 76.2454066 ],[  22.         2539.71966215],[  23.         2783.04726995],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2748.873314496818)"
167,74,[  22.81       2595.06659631],[ 0.3923009  86.85660372],[  22.         2539.71966215],[  23.         2783.04726995],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2748.873314496818)"
168,80,[  22.78       2599.05052082],[ 0.4142463  92.06217149],[  22.         2539.71966215],[  23.         2783.04726995],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2748.873314496818)"
169,84,[  22.91       2568.23505635],[ 0.28618176 58.44033931],[  22.         2539.71966215],[  23.         2775.06941808],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 67, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 4, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2739.8346886271356)"
170,86,[  22.87       2575.85850762],[ 0.33630343 67.76532341],[  22.         2539.71966215],[  23.         2775.06941808],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 67, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 4, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2739.8346886271356)"
171,88,[  22.86      2577.2022035],[ 0.34698703 68.92373214],[  22.         2539.71966215],[  23.         2762.00010458],"[89, 68, 40, 37, 90, 64, 49, 11, 96, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 67, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 4, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 28, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2739.8346886271356)"
172,72,[  22.92       2563.90131334],[ 0.2712932  51.48556424],[  22.         2539.71966215],[  23.        2748.8733145],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
173,72,[  22.96       2555.59810715],[ 0.19595918 35.75260645],[  22.         2539.71966215],[  23.         2739.83468863],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
174,76,[  22.92      2561.4864245],[ 0.2712932 48.292302 ],[  22.         2539.71966215],[  23.         2739.83468863],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
175,84,[  22.87       2568.65825884],[ 0.33630343 59.27389487],[  22.         2539.71966215],[  23.         2739.83468863],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
176,72,[  22.82       2575.57827462],[ 0.38418745 67.87510411],[  22.         2539.71966215],[  23.         2739.83468863],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
177,76,[  22.77       2583.34074081],[ 0.42083251 77.83412227],[  22.         2539.71966215],[  23.         2823.02888144],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
178,84,[  22.86       2564.21532665],[ 0.34698703 58.50654558],[  22.         2539.71966215],[  23.        2732.5596997],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
179,82,[  22.87       2561.19443918],[ 0.33630343 55.55416361],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
180,86,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
181,74,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
182,82,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
183,80,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
184,68,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
